# time,2 * ((attempt_loops + scan_loops) * LIMIT + total_attempts + total_scans)
16124.59692805798,6178812
16142.16681259265,6186948
16159.73500501235,6195028
16177.3119067459,6203120
16194.87628886014,6211212
16212.44926884525,6219280
16230.01903923946,6227366
16247.59692805913,6235450
16265.16681259377,6243522
16265.16681259377,6243522
16282.7350050134,6251696
16300.31190674689,6259878
16317.87628886109,6268114
16335.44926884618,6276314
16353.01903924031,6284508
16370.5969280599,6292796
16388.16681259459,6301026
16405.73500501449,6309268
16423.31190674818,6317430
16440.87628886257,6325598
16458.44926884778,6333792
16476.01903924203,6341996
16493.5969280617,6350240
16511.16428581019,6358356
16528.73500501595,6366496
16546.31190674932,6374666
16563.87628886348,6382834
16581.44926884852,6391014
16599.01903924259,6399224
16616.59692806214,6407418
16634.1642858105,6415688
16634.1642858105,6415688
16651.73500501621,6423896
16669.31190674965,6432104
16686.8762888638,6440344
16704.44926884884,6448486
16704.44926884884,6448486
16722.01903924295,6456640
16739.59692806242,6464736
16757.16428581071,6472828
16774.73500501634,6480916
16792.31190674963,6488994
16809.87628886363,6497168
16809.87628886363,6497168
16827.45313148058,6505308
16845.01485702055,6513484
16862.59220957864,6521700
16880.16428581015,6529916
16897.73500501578,6538148
16915.31190674908,6546350
16932.87628886298,6554572
16950.45313147983,6562728
16968.02031263698,6570928
16985.59692806101,6579118
17003.16428580923,6587232
17020.7350050148,6595388
17038.31190674805,6603516
17055.87628886205,6611694
17073.453131479,6619872
17073.453131479,6619872
17091.0203126363,6628078
17091.0203126363,6628078
17108.59692806058,6636312
17126.16428580898,6644580
17143.73500501467,6652840
17161.31190674804,6661104
17178.87628886212,6669286
17196.45313147916,6677510
17214.0203126365,6685752
17231.59692806072,6693920
17249.16428580907,6702084
17266.73500501477,6710194
17284.31190674818,6718298
17301.88116065134,6726462
17319.45759818543,6734626
17337.02031263669,6742808
17354.59692806096,6750932
17372.16428580942,6759060
17372.16428580942,6759060
17389.73500501525,6767162
17407.31190674868,6775250
17407.31190674868,6775250
17424.88116065184,6783412
17442.45759818592,6791540
17460.02461489691,6799734
17477.59920016308,6807930
17495.16428581004,6816138
17512.73500501587,6824364
17530.31190674936,6832608
17547.88116065263,6840854
17565.45759818684,6849108
17583.02461489796,6857364
17600.59920016419,6865652
17618.16428581122,6873970
17618.16428581122,6873970
17635.73500501712,6882324
17653.31190675067,6890704
17670.88116065395,6899100
17688.45759818816,6907552
17688.45759818816,6907552
17706.02461489928,6915972
17723.59920016551,6924310
17741.16264751086,6932562
17758.73500501844,6940788
17758.73500501844,6940788
17776.31190675206,6949038
17776.31190675206,6949038
17793.88116065533,6957278
17811.45759818955,6965482
17829.02461490067,6973684
17846.5992001669,6981884
17864.16264751219,6990150
17881.73500501971,6998430
17899.31190675324,7006664
17916.88116065646,7014814
17934.45759819073,7022980
17952.02461490191,7031214
17969.59920016821,7039430
17987.17489770603,7047684
18004.74920923032,7055912
18022.32571464396,7064182
18039.89394757087,7072484
18057.46934711067,7080762
18075.04690261925,7089054
18092.62181090592,7097306
18110.19524104023,7105566
18127.77240768929,7113812
18145.3480650989,7122046
18162.92010748046,7130224
18180.48949684999,7138322
18180.48949684999,7138322
18198.06079054392,7146438
18215.6327695642,7154538
18233.21002462455,7162662
18250.78335199623,7170712
18268.36125868395,7178834
18268.36125868395,7178834
18285.93650396595,7186988
18285.93650396595,7186988
18303.50901302586,7195202
18321.08535832405,7203448
18338.64965077631,7211680
18356.22769029662,7219948
18373.80190139337,7228164
18391.37706757099,7236428
18408.95022243692,7244604
18426.52558439533,7252842
18444.09133325877,7261100
18461.66360464932,7269344
18479.22769029838,7277656
18496.80190139492,7285864
18514.37706757239,7294040
18531.95022243822,7302148
18549.52558439652,7310234
18567.09133325977,7318346
18584.66360465013,7326384
18602.227690299,7334502
18619.80190139536,7342624
18637.37706757275,7350792
18654.95022243849,7358994
18672.52558439677,7367238
18690.09133326006,7375426
18707.66360465041,7383588
18725.22769029936,7391766
18742.80190139576,7399916
18760.37706757311,7408128
18760.37706757311,7408128
18777.95022243888,7416324
18795.52558439735,7424536
18813.09133326086,7432656
18813.09133326086,7432656
18830.66360465146,7440822
18848.2276903006,7449048
18865.80190139722,7457264
18883.37706757482,7465514
18900.95022244082,7473694
18918.52558439932,7481980
