# time,message_loops * LIMIT + total_messages
269448,53580700
269654,53621898
269860,53663124
269860,53663124
270066,53704310
270272,53745520
270478,53786722
270684,53827904
270890,53868908
270890,53868908
271096,53909708
271302,53950512
271508,53991442
271714,54032638
271920,54073840
272126,54115066
272332,54156250
272332,54156250
272538,54197460
272744,54238664
272950,54279844
272950,54279844
273156,54321032
273362,54362248
273568,54403464
273774,54444642
273980,54485448
274186,54526238
274392,54567052
274598,54608076
274804,54649284
275010,54690132
275216,54730088
275422,54770040
275628,54810216
275628,54810216
275834,54851408
276040,54892590
276246,54933784
276452,54974986
276658,55016210
276864,55057388
276864,55057388
277070,55098606
277276,55139810
277482,55180990
277688,55222168
277894,55263392
278100,55304608
278306,55345790
278512,55386984
278512,55386984
278718,55428186
278924,55469410
279130,55510588
279336,55551806
279542,55593010
279748,55634190
279954,55675368
280160,55716592
280160,55716592
280366,55757808
280572,55798990
280778,55840184
280984,55881386
281190,55922610
281396,55963788
281602,56005006
281808,56046032
282014,56086800
282220,56127566
282426,56168306
282632,56209108
282838,56249878
283044,56290350
283250,56330732
283250,56330732
283456,56371124
283662,56411790
283868,56453012
284074,56493980
284280,56534746
284280,56534746
284486,56575514
284692,56616384
284898,56657590
285104,56698782
285310,56739972
285310,56739972
285516,56781178
285722,56822392
285928,56863572
286134,56904794
286340,56946000
286546,56987178
286752,57028240
286958,57069054
287164,57109816
287370,57150184
287576,57190460
287782,57230756
287988,57271110
288194,57311684
288400,57352078
288606,57392408
288812,57432766
289018,57473352
289018,57473352
289224,57513752
289430,57554168
289636,57594976
289842,57636170
290048,57677374
290254,57718586
290460,57759760
290666,57800988
290872,57841950
291078,57882720
291284,57923284
291490,57963722
291696,58004094
291902,58044564
292108,58085410
292108,58085410
292314,58126620
292520,58167830
292726,58209006
292726,58209006
292932,58250232
293138,58291438
293344,58332618
293550,58373796
293756,58414728
293962,58455510
294168,58496300
294374,58537404
294580,58578614
294786,58619530
294992,58660298
295198,58701110
295404,58742190
295610,58783368
295816,58824550
296022,58865774
296228,58906974
296434,58948174
296640,58989362
296640,58989362
296846,59030572
297052,59071780
297258,59112960
297464,59154186
297670,59195390
297876,59236282
298082,59276648
298288,59317048
298494,59357732
298700,59398920
298906,59440108
299112,59481314
299318,59522522
299524,59563704
299730,59604928
299936,59646132
300142,59687310
300348,59728492
300554,59769712
300760,59810910
300966,59852120
301172,59893308
301378,59934514
301584,59975464
301790,60016234
301996,60057046
302202,60097954
302408,60139132
302614,60180316
302820,60221536
303026,60262728
303232,60303942
303438,60345130
303644,60386336
303850,60427378
304056,60467758
304262,60508158
304468,60548712
304674,60589758
304674,60589758
304880,60630942
305086,60672160
305292,60713356
305498,60754570
305704,60795750
305910,60836966
306116,60878170
306322,60919352
306528,60960576
306734,61001780
306940,61042958
307146,61084142
307146,61084142
307352,61125360
307558,61166232
307558,61166232
307764,61207034
307970,61247802
308176,61288782
308382,61329990
308588,61371172
308794,61412396
309000,61453600
309206,61494778
309412,61535964
309412,61535964
309618,61577180
309824,61618376
309824,61618376
310030,61659590
310236,61700772
310442,61741868
310442,61741868
310648,61782664
310854,61823434
311060,61864396
311266,61905600
311472,61946746
311472,61946746
311678,61987216
311884,62027198
312090,62067154
312296,62107656
312502,62148848
312502,62148848
312708,62190046
312914,62231256
313120,62272446
313326,62313668
313532,62354870
313738,62396042
313944,62437236
314150,62478454
314356,62519648
314562,62560856
314768,62602048
314974,62643246
315180,62684456
315386,62725646
315592,62766868
315798,62808070
316004,62849242
316210,62890436
316416,62931654
316622,62972848
316828,63014056
317034,63055248
317240,63096446
317446,63137656
317652,63178846
317858,63220068
318064,63261270
318270,63302442
318476,63343320
318682,63384126
318888,63424908
319094,63465686
319300,63506466
